CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,TotalAmountSpent_Capped_scaled,AvgAmountPerTransaction_scaled,TransactionCount_Capped_scaled,RecencyDays_scaled,TenureDays_scaled,TotalServiceInteractions_scaled,ServiceDiversity_scaled,LoginFrequency_scaled,DaysSinceLastLogin_scaled,InteractionsPerMonth_scaled
454,62,2022-09-26,2022-12-26,472.88,2,236.44,2022-09-26,2023-07-13,0,0,2023-07-13,0,10.0,5,91,-194,0.0,472.88,2.0,True,False,False,False,True,False,True,False,False,False,True,False,-1.0815762725623785,-0.15588091499018172,-1.1736535911000565,-0.9284418936534384,-1.0655547919248316,-1.2278121060256368,-1.209122861967609,-1.1326134574626698,-0.06776680818500289,-0.5910605573020389
455,67,2022-05-04,2022-12-18,565.79,3,188.59666666666666,2022-04-17,2022-07-30,2,2,2023-12-23,0,40.0,13,228,-357,0.2631578947368421,565.79,3.0,False,True,False,False,True,False,True,False,False,False,False,True,-0.9546183624188884,-0.7589501477729838,-0.7893531355990558,-0.8267658707485157,0.18100610105083964,1.2229106604926003,1.529547267064348,1.0027814472557879,-1.622445166264593,-0.0038702902262927
456,41,2022-01-30,2022-11-23,2402.0,9,266.8888888888889,2022-03-20,2022-03-20,1,1,2023-11-22,0,34.0,38,297,-326,0.10101010101010101,2402.0,9.0,True,False,False,False,False,True,True,False,False,True,False,False,1.5544913586507307,0.22792988542738304,1.5164495974069492,-0.5090282991706323,0.8088360398488055,-0.0024507227665182393,0.16021220254836946,0.5757024663120962,-1.326770141108352,-0.36567439418205555
457,48,2022-01-10,2022-10-18,1730.33,8,216.29125,2022-03-20,2022-08-07,2,2,2023-06-14,0,44.0,74,281,-165,0.21352313167259784,1730.33,8.0,True,False,False,False,False,True,False,False,True,False,False,True,0.6366803640744942,-0.409857600088053,1.1321491419059484,-0.05148619609848025,0.6632522859246395,1.2229106604926003,1.529547267064348,1.2875007678849155,0.20883240889664195,-0.11462147939004556
458,43,2022-03-31,2022-09-29,2767.15,9,307.4611111111111,2022-03-31,2023-01-10,0,0,2023-01-10,0,33.0,93,182,-10,0.0,2767.15,9.0,False,False,True,False,False,True,True,False,False,False,False,True,2.0534546660330952,0.739346152295262,1.5164495974069492,0.18999435830071112,-0.2375471914811376,-1.2278121060256368,-1.209122861967609,0.5045226361548143,1.6872075346778472,-0.5910605573020389
459,38,2022-09-24,2022-09-24,62.87,1,62.87,2022-04-24,2022-04-24,1,1,2023-03-13,0,5.0,98,0,-72,1.0,62.87,1.0,False,False,False,True,True,False,False,True,False,True,False,False,-1.6418390294016045,-2.3437453349883204,-1.5579540466010575,0.2535418726162878,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,-1.4885126082490794,1.095857484365365,1.640262457585797
460,51,2022-05-04,2022-05-04,336.72,1,336.72,2022-01-14,2022-07-29,2,1,2023-02-24,0,45.0,241,0,-55,2.0,336.72,1.0,True,False,False,False,False,True,False,True,False,False,True,False,-1.2676336296298378,1.108156902820577,-1.5579540466010575,2.0710007820417813,-1.8935623923685259,1.2229106604926003,0.16021220254836946,1.3586805980421974,1.2580018529994328,3.8715854724736327
461,55,2022-01-19,2022-01-19,449.87,1,449.87,2022-01-24,2022-07-23,2,2,2023-07-15,0,27.0,346,0,-196,2.0,449.87,1.0,False,True,False,False,True,False,True,False,False,False,True,False,-1.1130185447871306,2.5344221509786076,-1.5579540466010575,3.4054985826688915,-1.8935623923685259,1.2229106604926003,1.529547267064348,0.0774436552111228,-0.08684261625959909,3.8715854724736327
462,41,2022-02-28,2022-05-17,391.36,3,130.45333333333335,2022-02-28,2023-04-09,0,0,2023-04-09,1,8.0,228,78,-99,0.0,391.36,3.0,False,False,False,True,True,False,False,True,False,False,True,False,-1.1929701896315565,-1.4918517451693756,-0.7893531355990558,1.9057772448212817,-1.1838415919882166,-1.2278121060256368,-1.209122861967609,-1.2749731177772337,0.8383340753583164,-0.5910605573020389
463,45,2022-01-23,2022-12-08,1668.22,7,238.31714285714287,2022-01-23,2023-04-17,0,0,2023-04-17,0,7.0,23,319,-107,0.0,1668.22,7.0,False,False,False,True,True,False,True,False,False,False,True,False,0.5518094589080733,-0.1322193717027672,0.7478486864049475,-0.6996708421173624,1.0090137014945337,-1.2278121060256368,-1.209122861967609,-1.3461529479345156,0.7620308430599316,-0.5910605573020389
464,47,2022-01-17,2022-11-30,2166.33,9,240.70333333333332,2022-01-17,2023-12-11,0,0,2023-12-11,0,22.0,31,317,-345,0.0,2166.33,9.0,False,True,False,False,True,False,False,False,True,False,False,True,1.2324574475161234,-0.1021412404462396,1.5164495974069492,-0.5979948192124397,0.990815732254013,-1.2278121060256368,-1.209122861967609,-0.2784554955752868,-1.5079903178170158,-0.5910605573020389
465,51,2022-05-29,2022-12-30,1217.08,4,304.27,2022-05-29,2023-11-14,0,0,2023-11-14,0,46.0,1,215,-318,0.0,1217.08,4.0,False,False,True,False,True,False,False,True,False,False,False,True,-0.0646558471099465,0.6991219288680525,-0.40505268009805495,-0.9792799051058998,0.06271930098745476,-1.2278121060256368,-1.209122861967609,1.4298604281994793,-1.2504669088099671,-0.5910605573020389
466,69,2022-02-16,2022-10-27,1918.1599999999999,8,239.76999999999998,2022-02-16,2023-06-25,0,0,2023-06-25,1,28.0,65,253,-176,0.0,1918.1599999999999,8.0,False,False,False,True,False,True,True,False,False,False,True,False,0.8933427713745887,-0.11390598545976884,1.1321491419059484,-0.16587172186651827,0.408480716557349,-1.2278121060256368,-1.209122861967609,0.14862348536840472,0.10391546448636288,-0.5910605573020389
467,69,2022-02-16,2022-11-27,1104.21,4,276.0525,2022-04-18,2022-04-18,1,1,2023-12-17,0,9.0,34,284,-351,0.1056338028169014,1104.21,4.0,True,False,False,False,False,True,False,True,False,False,False,True,-0.2188883228164984,0.34343797270455984,-0.40505268009805495,-0.5598663106230937,0.6905492397854206,-0.0024507227665182393,0.16021220254836946,-1.2037932876199517,-1.5652177420408042,-0.35535742192656333
468,40,2022-01-11,2022-05-26,818.31,4,204.5775,2022-01-11,2023-12-23,0,0,2023-12-23,0,31.0,219,135,-357,0.0,818.31,4.0,False,True,False,False,False,True,True,False,False,False,True,False,-0.6095595800549429,-0.5575104021261541,-0.40505268009805495,1.7913917190532438,-0.6651994686333752,-1.2278121060256368,-1.209122861967609,0.3621629758402505,-1.622445166264593,-0.5910605573020389
469,25,2022-03-19,2022-12-16,1626.7,6,271.1166666666667,2022-02-02,2022-07-01,2,1,2023-10-24,1,4.0,15,272,-297,0.22058823529411764,1626.7,6.0,True,False,False,False,False,True,False,True,False,True,False,False,0.49507398986106316,0.28122137920890494,0.36354823090394667,-0.8013468650222851,0.5813614243422961,1.2229106604926003,0.16021220254836946,-1.5596924384063613,-1.050170924026707,-0.09885695107678105
470,59,2022-03-18,2022-11-24,1916.68,6,319.44666666666666,2022-03-19,2022-03-19,1,1,2023-06-09,1,5.0,37,251,-160,0.1195219123505976,1916.68,6.0,False,True,False,False,True,False,False,False,True,False,False,True,0.8913204087977687,0.8904250861773327,0.36354823090394667,-0.5217378020337476,0.39028274731682827,-0.0024507227665182393,0.16021220254836946,-1.4885126082490794,0.2565219290831324,-0.3243685634907438
471,67,2022-02-04,2022-09-03,1109.17,5,221.834,2022-01-19,2022-06-26,2,2,2023-01-10,0,13.0,119,211,-10,0.2843601895734597,1109.17,5.0,False,True,False,False,True,False,False,True,False,True,False,False,-0.21211067526174954,-0.3399907710626182,-0.02075222459705415,0.5204414327417098,0.02632336250641327,1.2229106604926003,1.529547267064348,-0.9190739669908241,1.6872075346778472,0.04343887821108972
472,27,2022-01-03,2022-12-30,2217.2799999999997,9,246.36444444444442,2022-01-03,2023-12-30,0,0,2023-12-30,0,6.0,1,361,-364,0.0,2217.2799999999997,9.0,False,False,False,True,True,False,False,True,False,True,False,False,1.3020786456843594,-0.030782459679654935,1.5164495974069492,-0.9792799051058998,1.3911710555454695,-1.2278121060256368,-1.209122861967609,-1.4173327780917975,-1.6892104945256796,-0.5910605573020389
473,18,2022-03-19,2022-12-23,251.45999999999998,3,83.82,2022-03-19,2023-01-17,0,0,2023-01-17,0,23.0,8,279,-17,0.0,251.45999999999998,3.0,False,True,False,False,False,True,False,True,False,False,True,False,-1.3841381115890885,-2.079668826381067,-0.7893531355990558,-0.8903133850640924,0.6450543166841187,-1.2278121060256368,-1.209122861967609,-0.20727566541800488,1.6204422064167605,-0.5910605573020389
474,37,2022-04-18,2022-12-27,2460.07,9,273.3411111111111,2022-06-15,2022-08-08,2,2,2023-03-15,0,47.0,4,253,-74,0.23715415019762845,2460.07,9.0,False,False,False,True,False,True,False,True,False,False,True,False,1.633841760566913,0.309260688157816,1.5164495974069492,-0.9411513965165538,0.408480716557349,1.2229106604926003,1.529547267064348,1.5010402583567612,1.076781676290769,-0.06189304388990398
475,54,2022-01-12,2022-11-02,1635.1299999999999,6,272.52166666666665,2022-06-29,2022-06-29,1,1,2023-05-08,0,35.0,59,294,-128,0.1020408163265306,1635.1299999999999,6.0,False,True,False,False,True,False,True,False,False,True,False,False,0.5065932577817348,0.2989315221489137,0.36354823090394667,-0.2421287390452103,0.7815390859880244,-0.0024507227665182393,0.16021220254836946,0.6468822964693782,0.5617348582766716,-0.36337453537470876
476,35,2022-02-23,2022-11-08,2145.93,8,268.24125,2022-10-17,2022-10-17,1,1,2023-01-30,0,34.0,53,258,-30,0.11627906976744186,2145.93,8.0,False,False,False,True,False,True,False,False,True,True,False,False,1.2045816390248179,0.24497651075427737,1.1321491419059484,-0.3183857562239023,0.4539756396586509,-0.0024507227665182393,0.16021220254836946,0.5757024663120962,1.496449453931885,-0.3316043927801976
477,38,2022-01-11,2022-12-04,806.96,6,134.49333333333334,2022-01-11,2023-11-20,0,0,2023-11-20,0,38.0,27,327,-324,0.0,806.96,6.0,False,False,False,True,False,True,False,False,True,False,True,False,-0.6250689146812329,-1.440927206039385,0.36354823090394667,-0.648832830664901,1.0818055784566167,-1.2278121060256368,-1.209122861967609,0.860421786941224,-1.3076943330337556,-0.5910605573020389
478,66,2022-01-09,2022-11-16,1615.8400000000001,5,323.168,2022-01-09,2023-07-16,0,0,2023-07-16,1,34.0,45,311,-197,0.0,1615.8400000000001,5.0,False,False,True,False,False,True,False,True,False,True,False,False,0.48023422122304477,0.9373328052241329,-0.02075222459705415,-0.420061779128825,0.9362218245324507,-1.2278121060256368,-1.209122861967609,0.5757024663120962,-0.09638052029689718,-0.5910605573020389
479,21,2022-02-03,2022-11-05,1184.28,5,236.856,2022-06-21,2022-09-15,2,1,2023-09-03,0,11.0,56,275,-246,0.2181818181818182,1184.28,5.0,False,False,False,True,True,False,False,True,False,False,False,True,-0.10947577448812405,-0.15063720006986592,-0.02075222459705415,-0.2802572476345563,0.6086583782030772,1.2229106604926003,0.16021220254836946,-1.061433627305388,-0.563737818124504,-0.10422644496287471
480,60,2022-04-04,2022-11-20,1351.01,8,168.87625,2022-01-10,2022-01-10,1,1,2023-06-09,1,6.0,41,230,-160,0.13043478260869565,1351.01,8.0,False,False,False,True,False,True,False,False,True,False,False,True,0.11835430148027698,-1.0075276552485746,1.1321491419059484,-0.47089979058128634,0.1992040702913604,-0.0024507227665182393,0.16021220254836946,-1.4173327780917975,0.2565219290831324,-0.3000184249253647
481,19,2022-02-03,2022-07-31,3386.04,9,376.2266666666667,2022-04-21,2022-04-21,1,1,2023-07-19,0,32.0,153,178,-200,0.16853932584269662,2844.5599999999995,9.0,False,False,False,True,True,False,False,False,True,False,False,True,2.159232427567995,1.606141752464677,1.5164495974069492,0.9525645300876313,-0.27394312996217907,-0.0024507227665182393,0.16021220254836946,0.4333428059975324,-0.12499423240879148,-0.21499488063554975
482,38,2022-02-28,2022-10-06,2624.42,9,291.6022222222222,2022-01-30,2022-03-14,2,1,2023-01-25,1,35.0,86,220,-25,0.27272727272727276,2624.42,9.0,False,False,True,False,False,True,False,False,True,False,False,True,1.858419658877995,0.5394435266070451,1.5164495974069492,0.10102783825890378,0.10821422408875664,1.2229106604926003,0.16021220254836946,0.6468822964693782,1.5441389741183758,0.017482083121916365
483,54,2022-01-01,2022-11-02,1262.48,6,210.41333333333333,2022-11-07,2022-11-07,1,1,2023-03-23,0,34.0,59,305,-82,0.09836065573770493,1262.48,6.0,True,False,False,False,True,False,False,False,True,True,False,False,-0.0026185086047859065,-0.4839492330817388,0.36354823090394667,-0.2421287390452103,0.8816279168108885,-0.0024507227665182393,0.16021220254836946,0.5757024663120962,1.0004784439923842,-0.37158616239503867
484,22,2022-02-22,2022-11-16,988.39,7,141.19857142857143,2022-02-22,2023-04-13,0,0,2023-04-13,0,43.0,45,267,-103,0.0,988.39,7.0,True,False,False,False,False,True,False,True,False,True,False,False,-0.37715185906468535,-1.3564071169906584,0.7478486864049475,-0.420061779128825,0.5358665012409942,-1.2278121060256368,-1.209122861967609,1.2163209377276336,0.800182459209124,-0.5910605573020389
485,34,2022-02-23,2022-12-20,2129.71,7,304.2442857142857,2022-11-14,2022-11-14,1,1,2023-09-15,0,28.0,11,300,-258,0.1,2129.71,7.0,False,False,True,False,False,True,False,False,True,True,False,False,1.182417638351829,0.6987977981380878,0.7478486864049475,-0.8521848764747464,0.8361329937095866,-0.0024507227665182393,0.16021220254836946,0.14862348536840472,-0.6781926665720812,-0.36792825581325533
486,66,2022-04-04,2022-11-01,758.73,4,189.6825,2022-02-12,2022-08-03,2,2,2023-08-18,0,5.0,60,211,-230,0.2843601895734597,758.73,4.0,False,False,False,True,True,False,False,True,False,False,True,False,-0.6909733383839618,-0.7452631274581367,-0.40505268009805495,-0.22941923618209495,0.02632336250641327,1.2229106604926003,1.529547267064348,-1.4885126082490794,-0.41113135352773444,0.04343887821108972
487,65,2022-03-16,2022-12-24,1624.23,7,232.03285714285715,2022-09-27,2022-11-08,2,1,2023-10-11,0,34.0,7,283,-284,0.21201413427561838,1624.23,7.0,False,False,False,True,True,False,False,True,False,True,False,False,0.49169883069569426,-0.2114333206535554,0.7478486864049475,-0.9030228879272078,0.6814502551651602,1.2229106604926003,0.16021220254836946,0.5757024663120962,-0.9261781715418317,-0.11798854001133167
488,28,2022-09-29,2022-09-29,393.84,1,393.84,2022-09-29,2023-06-14,0,0,2023-06-14,1,33.0,93,0,-165,0.0,393.84,1.0,False,True,False,False,True,False,False,False,True,True,False,False,-1.1895813658541823,1.8281592976485632,-1.5579540466010575,0.18999435830071112,-1.8935623923685259,-1.2278121060256368,-1.209122861967609,0.5045226361548143,0.20883240889664195,-0.5910605573020389
489,63,2022-01-31,2022-11-20,1101.11,6,183.51833333333332,2022-01-31,2023-11-23,0,0,2023-11-23,0,12.0,41,293,-327,0.0,1101.11,6.0,True,False,False,False,False,True,True,False,False,False,True,False,-0.22312435253821658,-0.8229629657305259,0.36354823090394667,-0.47089979058128634,0.772440101367764,-1.2278121060256368,-1.209122861967609,-0.990253797148106,-1.33630804514565,-0.5910605573020389
490,58,2022-04-18,2022-11-20,2063.08,7,294.7257142857143,2022-02-20,2022-09-07,2,1,2023-02-28,0,40.0,41,216,-59,0.2777777777777778,2063.08,7.0,False,False,False,True,True,False,False,True,False,False,True,False,1.0913703285589027,0.578815406262866,0.7478486864049475,-0.47089979058128634,0.07181828560771514,1.2229106604926003,0.16021220254836946,1.0027814472557879,1.2198502368502404,0.028751391277915487
491,48,2022-04-05,2022-11-07,1483.12,6,247.18666666666664,2022-12-28,2022-12-28,1,1,2023-11-30,1,44.0,54,216,-334,0.1388888888888889,1483.12,6.0,False,False,False,True,False,True,False,False,True,False,False,True,0.2988774906854916,-0.02041827954868873,0.36354823090394667,-0.30567625336078696,0.07181828560771514,-0.0024507227665182393,0.16021220254836946,1.2875007678849155,-1.4030733734067367,-0.2811545830120617
492,45,2022-03-16,2022-12-19,1491.8,5,298.36,2022-03-16,2023-01-06,0,0,2023-01-06,0,38.0,12,278,-6,0.0,1491.8,5.0,True,False,False,False,True,False,False,True,False,False,True,False,0.3107383739063021,0.6246258827645269,-0.02075222459705415,-0.839475373611631,0.6359553320638583,-1.2278121060256368,-1.209122861967609,0.860421786941224,1.7253591508270396,-0.5910605573020389
493,61,2022-03-28,2022-12-02,976.0,4,244.0,2022-03-28,2023-08-29,0,0,2023-08-29,0,44.0,29,249,-241,0.0,976.0,4.0,False,False,False,True,False,True,True,False,False,False,True,False,-0.39408231333955185,-0.06058648038059521,-0.40505268009805495,-0.6234138249386704,0.3720847780763075,-1.2278121060256368,-1.209122861967609,1.2875007678849155,-0.5160482979380135,-0.5910605573020389
494,49,2022-05-31,2022-05-31,269.73,1,269.73,2022-11-07,2022-11-07,1,1,2023-10-08,0,12.0,214,0,-281,1.0,269.73,1.0,False,False,True,False,False,True,False,False,True,True,False,False,-1.3591728654549633,0.26374232947451887,-1.5579540466010575,1.727844204737667,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,-0.990253797148106,-0.8975644594299375,1.640262457585797
495,38,2022-02-06,2022-12-08,1738.1399999999999,6,289.69,2022-04-21,2022-04-21,1,1,2023-01-07,0,37.0,23,305,-7,0.09836065573770493,1738.1399999999999,6.0,False,False,False,True,False,True,False,True,False,False,True,False,0.6473524260508224,0.5153398049781358,0.36354823090394667,-0.6996708421173624,0.8816279168108885,-0.0024507227665182393,0.16021220254836946,0.789241956783942,1.7158212467897414,-0.37158616239503867
496,24,2022-04-17,2022-05-22,216.79,2,108.395,2022-01-27,2022-01-27,1,1,2023-12-29,0,1.0,223,35,-363,0.8571428571428571,216.79,2.0,False,False,False,True,True,False,True,False,False,False,False,True,-1.4315133214123026,-1.7698988884801952,-1.1736535911000565,1.842229730505705,-1.5750979306594126,-0.0024507227665182393,0.16021220254836946,-1.7732319288782072,-1.6796725904883814,1.3215020268875344
497,27,2022-03-30,2022-12-14,1554.77,6,259.12833333333333,2022-04-07,2022-05-28,2,1,2023-08-30,0,40.0,17,259,-242,0.23166023166023167,1554.77,6.0,True,False,False,False,False,True,True,False,False,True,False,False,0.39678443570519983,0.13010743120476997,0.36354823090394667,-0.7759278592960545,0.4630746242789113,1.2229106604926003,0.16021220254836946,1.0027814472557879,-0.5255862019753116,-0.07415175076431633
498,45,2022-01-22,2022-07-23,763.91,2,381.955,2022-01-22,2023-06-28,0,0,2023-06-28,1,5.0,161,182,-179,0.0,763.91,2.0,False,False,True,False,True,False,False,True,False,False,False,True,-0.6838950693650911,1.678347874985212,-1.1736535911000565,1.054240552992554,-0.2375471914811376,-1.2278121060256368,-1.209122861967609,-1.4885126082490794,0.07530175237446858,-0.5910605573020389
499,65,2022-10-09,2022-11-26,458.77,2,229.385,2022-01-07,2022-01-07,1,1,2023-11-30,0,2.0,35,48,-334,0.625,458.77,2.0,False,True,False,False,False,True,False,False,True,True,False,False,-1.1008570401021984,-0.24480978220851948,-1.1736535911000565,-0.5471568077599783,-1.4568111305960278,-0.0024507227665182393,0.16021220254836946,-1.7020520987209253,-1.4030733734067367,0.8035163270028585
500,53,2022-03-10,2022-10-28,2429.2200000000003,9,269.91333333333336,2022-03-10,2023-11-22,0,0,2023-11-22,0,46.0,64,232,-326,0.0,2429.2200000000003,9.0,True,False,False,False,False,True,False,False,True,False,True,False,1.5916864325298163,0.2660532615307478,1.5164495974069492,-0.17858122472963361,0.21740203953188114,-1.2278121060256368,-1.209122861967609,1.4298604281994793,-1.326770141108352,-0.5910605573020389
501,37,2022-02-07,2022-12-29,1317.1799999999998,8,164.64749999999998,2022-02-07,2023-04-15,0,0,2023-04-15,0,25.0,2,325,-105,0.0,1317.1799999999998,8.0,False,True,False,False,False,True,False,True,False,False,True,False,0.07212691906552833,-1.0608314039728193,1.1321491419059484,-0.9665704022427845,1.063607609216096,-1.2278121060256368,-1.209122861967609,-0.06491600510344105,0.7811066511345278,-0.5910605573020389
502,30,2022-03-26,2022-11-19,703.3299999999999,4,175.83249999999998,2022-02-02,2022-04-03,2,2,2023-09-20,0,38.0,42,238,-263,0.25210084033613445,703.3299999999999,4.0,False,True,False,False,False,True,True,False,False,True,False,False,-0.7666752888946644,-0.9198435400696149,-0.40505268009805495,-0.458190287718171,0.2719959472534434,1.2229106604926003,1.529547267064348,0.860421786941224,-0.7258821867585716,-0.028542150187458492
503,36,2022-03-12,2022-12-02,1336.58,6,222.76333333333332,2022-03-12,2023-12-07,0,0,2023-12-07,0,25.0,29,265,-341,0.0,1336.58,6.0,False,False,True,False,True,False,True,False,False,False,False,True,0.09863626635627985,-0.3282764463848615,0.36354823090394667,-0.6234138249386704,0.5176685320004735,-1.2278121060256368,-1.209122861967609,-0.06491600510344105,-1.4698387016678234,-0.5910605573020389
504,67,2022-02-09,2022-05-27,551.93,3,183.97666666666666,2022-06-06,2022-06-06,1,1,2023-11-04,0,48.0,218,107,-308,0.2803738317757009,551.93,3.0,False,True,False,False,False,True,True,False,False,True,False,False,-0.9735575146585695,-0.8171856355899534,-0.7893531355990558,1.7786822161901283,-0.9199710380006657,-0.0024507227665182393,0.16021220254836946,1.5722200885140432,-1.155087868436986,0.03454402631137292
505,28,2022-02-16,2022-12-19,2312.7,7,330.38571428571424,2022-03-19,2022-05-14,2,1,2023-06-23,0,22.0,12,306,-174,0.19607843137254904,2312.7,7.0,False,False,True,False,False,True,True,False,False,True,False,False,1.4324663734412408,1.0283126996726346,0.7478486864049475,-0.839475373611631,0.8907269014311489,1.2229106604926003,0.16021220254836946,-0.2784554955752868,0.12299127256095907,-0.1535462406573652
506,52,2022-01-17,2022-03-19,1009.74,4,252.435,2022-01-26,2022-05-18,2,2,2023-08-10,1,1.0,287,61,-222,0.9836065573770493,1009.74,4.0,False,False,False,True,True,False,False,True,False,False,True,False,-0.34797791243285325,0.045737402679174935,-0.40505268009805495,2.6556379137450867,-1.3385243305326429,1.2229106604926003,1.529547267064348,-1.7732319288782072,-0.33482812122934963,1.6036833917679636
507,51,2022-02-01,2022-10-11,2325.03,9,258.3366666666667,2022-09-18,2022-11-26,2,2,2023-10-15,1,25.0,81,252,-288,0.23809523809523808,2325.03,9.0,False,False,True,False,False,True,True,False,False,False,True,False,1.4493148400440747,0.12012840641650907,1.5164495974069492,0.0374803239433271,0.39938173193708865,1.2229106604926003,1.529547267064348,-0.06491600510344105,-0.9643297876910241,-0.0597931728049352
508,61,2022-01-03,2022-09-29,1536.61,5,307.322,2022-01-03,2023-10-21,0,0,2023-10-21,0,33.0,93,269,-294,0.0,1536.61,5.0,True,False,False,False,True,False,False,True,False,False,True,False,0.3719695003031355,0.7375926450622932,-0.02075222459705415,0.18999435830071112,0.554064470481515,-1.2278121060256368,-1.209122861967609,0.5045226361548143,-1.0215572119148126,-0.5910605573020389
509,21,2022-02-14,2022-12-27,2446.54,9,271.8377777777778,2022-08-20,2022-08-20,1,1,2023-08-08,1,22.0,4,316,-220,0.0949367088607595,2446.54,9.0,False,True,False,False,True,False,False,False,True,False,False,True,1.6153535405234147,0.2903110452967387,1.5164495974069492,-0.9411513965165538,0.9817167476337526,-0.0024507227665182393,0.16021220254836946,-0.2784554955752868,-0.31575231315475344,-0.37922609386332035
510,30,2022-04-01,2022-04-01,392.1,1,392.1,2022-10-24,2022-10-24,1,1,2023-07-04,1,31.0,274,0,-185,1.0,392.1,1.0,False,False,True,False,False,True,False,False,True,True,False,False,-1.1919590083431464,1.8062264515876272,-1.5579540466010575,2.490414376524587,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,0.3621629758402505,0.018074328150679993,1.640262457585797
511,54,2022-01-29,2022-12-24,2027.8799999999999,9,225.32,2022-01-06,2022-01-06,1,1,2023-02-12,1,19.0,7,329,-43,0.0911854103343465,2027.8799999999999,9.0,True,False,False,False,False,True,True,False,False,False,True,False,1.0432708942993951,-0.2960494484370868,1.5164495974069492,-0.9030228879272078,1.1000035476971375,-0.0024507227665182393,0.16021220254836946,-0.4919949860471326,1.37245670144701,-0.38759645260102044
512,19,2022-04-04,2022-12-03,1362.35,5,272.46999999999997,2022-04-04,2023-08-02,0,0,2023-08-02,0,48.0,28,243,-214,0.0,1362.35,5.0,False,False,True,False,True,False,True,False,False,True,False,False,0.13384997149456143,0.2982802594785218,-0.02075222459705415,-0.6361233278017857,0.31749087035474527,-1.2278121060256368,-1.209122861967609,1.5722200885140432,-0.25852488893096487,-0.5910605573020389
513,67,2022-06-19,2022-06-19,172.81,1,172.81,2022-06-19,2023-06-18,0,0,2023-06-18,0,18.0,195,0,-169,0.0,172.81,1.0,False,True,False,False,True,False,True,False,False,False,True,False,-1.491610285012676,-0.9579424062875347,-1.5579540466010575,1.4863636503384754,-1.8935623923685259,-1.2278121060256368,-1.209122861967609,-0.5631748162044145,0.17068079274744957,-0.5910605573020389
514,18,2022-01-29,2022-10-28,1606.29,6,267.715,2022-01-29,2023-07-23,0,0,2023-07-23,0,1.0,64,272,-204,0.0,1606.29,6.0,False,True,False,False,True,False,False,False,True,True,False,False,0.46718451675775197,0.2383430853292383,0.36354823090394667,-0.17858122472963361,0.5813614243422961,-1.2278121060256368,-1.209122861967609,-1.7732319288782072,-0.16314584855798386,-0.5910605573020389
515,57,2022-01-03,2022-12-03,1639.58,6,273.2633333333333,2022-01-03,2023-01-06,0,0,2023-01-06,0,19.0,28,334,-6,0.0,1639.58,6.0,True,False,False,False,True,False,False,True,False,False,True,False,0.5126740101242011,0.30828029274002183,0.36354823090394667,-0.6361233278017857,1.1454984707984393,-1.2278121060256368,-1.209122861967609,-0.4919949860471326,1.7253591508270396,-0.5910605573020389
516,42,2022-01-28,2022-09-24,612.22,3,204.07333333333335,2022-01-28,2023-12-28,0,0,2023-12-28,1,14.0,98,239,-362,0.0,612.22,3.0,True,False,False,False,True,False,False,True,False,True,False,False,-0.891173568877157,-0.5638654652807833,-0.7893531355990558,0.2535418726162878,0.28109493187370377,-1.2278121060256368,-1.209122861967609,-0.8478941368335422,-1.6701346864510833,-0.5910605573020389
517,54,2022-03-22,2022-12-21,1073.98,5,214.796,2022-03-22,2023-01-11,0,0,2023-01-11,0,11.0,10,274,-11,0.0,1073.98,5.0,True,False,False,False,True,False,False,True,False,False,True,False,-0.26019644490925176,-0.4287053518539239,-0.02075222459705415,-0.8648943793378617,0.5995593935828168,-1.2278121060256368,-1.209122861967609,-1.061433627305388,1.677669630640549,-0.5910605573020389
518,53,2022-01-23,2022-11-13,3078.6,9,342.06666666666666,2022-04-23,2022-04-30,2,2,2023-09-25,1,8.0,48,294,-268,0.2040816326530612,2844.5599999999995,9.0,True,False,False,False,True,False,True,False,False,True,False,False,2.159232427567995,1.1755520849695082,1.5164495974069492,-0.381933270539479,0.7815390859880244,1.2229106604926003,1.529547267064348,-1.2749731177772337,-0.7735717069450622,-0.13568851344737862
519,23,2022-04-29,2022-11-22,1894.4,9,210.4888888888889,2022-06-01,2022-07-10,2,1,2023-06-09,0,18.0,39,207,-160,0.2898550724637681,1894.4,9.0,True,False,False,False,True,False,False,True,False,True,False,False,0.8608756532494214,-0.48299684896159567,1.5164495974069492,-0.496318796307517,-0.010072575974628229,1.2229106604926003,0.16021220254836946,-0.5631748162044145,0.2565219290831324,0.05569973686834828
